Stage,Profession,Detailed Profession,Char Name,Skill Order,Rarity,Attack,Attack Interval,Attack Speed Modifier,SP Type,SP Cost,Init SP,Skill Duration,Trait Dict,Trait Desc,Talent Dict,Talent Desc,Skill Dict,Skill Desc
1507,Sniper,Single Sniper 2,红云,1,4,466,1.0,0,Auto,37,5,25.0,{},[],{'sp_recovery_per_sec': 0.15},['自身的技力自然回复速度+0.15/秒'],{'atk': 0.5},攻击力+50%
1507,Sniper,Single Sniper 2,红云,2,4,466,1.0,0,Auto,24,6,17.0,{},[],{'sp_recovery_per_sec': 0.15},['自身的技力自然回复速度+0.15/秒'],"{'atk': 0.3, 'attack@max_target': 2.0}",攻击力+30%，每次攻击额外攻击1个目标
1507,Sniper,Single Sniper 2,蓝毒,1,5,472,1.0,0,Attack,3,0,-1.0,{},[],"{'duration': 3.1, 'poison_damage': 30.0}",['攻击使目标中毒，在3秒内每秒受到30点法术伤害'],{'atk_scale': 1.55},下次攻击额外攻击一个目标，造成相当于攻击力155%的物理伤害
1507,Sniper,Single Sniper 2,蓝毒,2,5,472,1.0,0,Auto,50,20,26.0,{},[],"{'duration': 3.1, 'poison_damage': 30.0}",['攻击使目标中毒，在3秒内每秒受到30点法术伤害'],"{'atk': 0.3, 'attack@times': 1.0}",攻击力+30%，每次攻击额外攻击2个目标
1507,Sniper,Single Sniper 2,白金,1,5,452,1.0,0,Auto,35,10,30.0,{},[],"{'attack@min_delta': 1.0, 'attack@max_delta': 2.5, 'attack@min_atk_scale': 1.0, 'attack@max_atk_scale': 1.4}",['距离上次攻击的间隔越长，下次攻击的攻击力就越高（最长2.5秒，攻击力140%）'],{'atk': 0.6},攻击力+60%
1507,Sniper,Single Sniper 2,白金,2,5,452,1.0,0,Auto,63,0,0.0,{},[],"{'attack@min_delta': 1.0, 'attack@max_delta': 2.5, 'attack@min_atk_scale': 1.0, 'attack@max_atk_scale': 1.4}",['距离上次攻击的间隔越长，下次攻击的攻击力就越高（最长2.5秒，攻击力140%）'],"{'attack_speed': -20.0, 'atk': 0.7}",攻击速度略微降低，但攻击力+70%，攻击范围扩大\n持续时间无限
1507,Sniper,Single Sniper 2,灰喉,1,5,457,1.0,0,Auto,5,0,0.0,{},[],"{'attack_speed': 6.0, 'prob': 0.0, 'atk_scale': 1.5}",['攻击速度+6'],"{'atk_scale': 1.25, 'cnt': 2.0}",下次攻击时连续射击2次，每次射击造成相当于攻击力125%的物理伤害\n可以充能2次
1507,Sniper,Single Sniper 2,灰喉,2,5,457,1.0,0,Attack,34,12,17.0,{},[],"{'attack_speed': 6.0, 'prob': 0.0, 'atk_scale': 1.5}",['攻击速度+6'],{'atk': 0.2},攻击力+20%，攻击变为3连射
1507,Sniper,Single Sniper 3,能天使,1,6,477,1.0,0,Attack,4,0,0.0,{},[],{'attack_speed': 6.0},"['攻击速度+6', None]","{'atk_scale': 1.21, 'times': 3.0}",下次攻击变为3连射，每次射击造成相当于攻击力121%的伤害
1507,Sniper,Single Sniper 3,能天使,2,6,477,1.0,0,Auto,39,18,15.0,{},[],{'attack_speed': 6.0},"['攻击速度+6', None]","{'attack@atk_scale': 1.1, 'attack@times': 4.0}",攻击变为4连射，每次射击造成相当于攻击力110%的伤害
1507,Sniper,Splash Sniper 1,空爆,1,3,699,2.8,0,Auto,45,0,30.0,{},[],{'cost': -1.0},['自身部署费用-1'],{'attack@range_scale': 2.0},普通攻击的爆炸范围提升至200%
1507,Sniper,Splash Sniper 2,白雪,1,4,700,2.8,0,Auto,22,10,25.0,{},[],{},[None],{'ability_range_forward_extend': 2.0},攻击范围+2格
1507,Sniper,Splash Sniper 2,白雪,2,4,700,2.8,0,Auto,29,0,25.0,{},[],{},[None],"{'attack@atk_scale': 0.7, 'attack@duration': 1.0, 'attack@move_speed': -0.28}",攻击变为投掷回旋的大飞镖，短时间内使命中目标的移动速度降低28%，并每秒受到相当于攻击力70%的法术伤害
1507,Sniper,Splash Sniper 2,陨星,1,5,720,2.8,0,Attack,4,0,0.0,{},[],"{'atk': 0.6, 'prob': 0.15}",['普通攻击和技能释放时，15%几率当次攻击的攻击力+60%'],{'atk_scale': 1.7},下次攻击的爆炸范围扩大，造成相当于攻击力170%的物理伤害
1507,Sniper,Splash Sniper 2,陨星,2,5,720,2.8,0,Auto,23,0,-1.0,{},[],"{'atk': 0.6, 'prob': 0.15}",['普通攻击和技能释放时，15%几率当次攻击的攻击力+60%'],"{'atk_scale': 2.4, 'def': -210.0, 'duration': 10.0}",立即发射一枚火焰弹，对目标范围内所有敌人造成相当于攻击力240%的物理伤害，所有命中目标在10秒内防御力-210
1507,Sniper,Splash Sniper 2,慑砂,1,5,696,2.8,0,Auto,35,10,30.0,{},[],{'damage_scale': 1.07},['在场时所有被阻挡的敌方单位受到的物理伤害提高7%'],{'atk': 0.6},攻击力+60%
1507,Sniper,Splash Sniper 2,慑砂,2,5,696,2.8,0,Auto,44,14,27.0,{},[],{'damage_scale': 1.07},['在场时所有被阻挡的敌方单位受到的物理伤害提高7%'],"{'attack@atk_scale': 2.1, 'attack@attack_speed': -10.0, 'attack@duration': 3.0}",攻击变为发射一个延迟引爆的榴弹，爆炸后造成相当于攻击力210%的物理伤害，并在3秒内使目标攻击速度-10
1507,Sniper,Splash Sniper 3,W,1,6,757,2.8,0,Auto,19,0,-1.0,{},[],"{'interval': 10.0, 'prob': 0.4, 'taunt_level': -1.0}","['在战场停留10秒后获得40%的物理和法术闪避，且不容易成为敌人的攻击目标', None]","{'atk_scale': 3.1, 'stun': 2.1}",立即发射一枚榴弹，造成相当于攻击力310%的物理伤害，并使命中目标晕眩2秒
1507,Sniper,Splash Sniper 3,W,2,6,757,2.8,0,Auto,10,0,0.0,{},[],"{'interval': 10.0, 'prob': 0.4, 'taunt_level': -1.0}","['在战场停留10秒后获得40%的物理和法术闪避，且不容易成为敌人的攻击目标', None]","{'atk_scale': 2.5, 'stun': 1.8}",下次攻击变为在攻击范围内的一个可放置地块埋下地雷（持续120秒）；地雷在敌人经过时会爆炸，爆炸后对周围所有敌人造成相当于攻击力250%的物理伤害并令其晕眩1秒
1507,Sniper,Close Sniper 2,普罗旺斯,1,5,649,1.6,0,Passive,0,0,0.0,{},[],"{'prob': 0.2, 'prob2': 0.5, 'atk_scale': 1.4}",['攻击时，20%几率当次攻击的攻击力提升至140%。当敌人在正前方一格时，该几率提升到50%'],"{'hp_ratio_drop': 0.2, 'atk_scale_up': 0.16}",目标敌人的生命每降低20%，对其造成伤害时的攻击力+16%
1507,Sniper,Close Sniper 2,普罗旺斯,2,5,649,1.6,0,Auto,30,0,30.0,{},[],"{'prob': 0.2, 'prob2': 0.5, 'atk_scale': 1.4}",['攻击时，20%几率当次攻击的攻击力提升至140%。当敌人在正前方一格时，该几率提升到50%'],{'atk': 1.6},攻击力+160%，但普通攻击不再以生命值高于80%的敌人作为目标
1507,Sniper,Close Sniper 3,黑,1,6,687,1.6,0,Attack,4,0,0.0,{},[],"{'atk_scale': 1.3, 'def': -0.1, 'prob': 0.2, 'defdown_duration': 5.0}","['攻击时，20%几率当次攻击的攻击力提升至130%，并使命中目标的防御力下降10%，持续5秒', None]","{'atk_scale': 1.9, 'talent@prob': 0.7}",下一次攻击的攻击力提高至190%，且天赋发动概率提高至70%
1507,Sniper,Close Sniper 3,黑,2,6,687,1.6,0,Auto,34,16,36.0,{},[],"{'atk_scale': 1.3, 'def': -0.1, 'prob': 0.2, 'defdown_duration': 5.0}","['攻击时，20%几率当次攻击的攻击力提升至130%，并使命中目标的防御力下降10%，持续5秒', None]","{'atk': 1.0, 'talent@prob': 0.45}",攻击力+100%，天赋的发动概率提高至45%
1507,Sniper,Far Sniper 2,安比尔,1,4,843,2.7,6.0,Auto,29,10,30.0,{},[],{},[None],"{'ability_range_forward_extend': 1.0, 'attack@sluggish': 0.8}",攻击范围+1格，且攻击会使目标停顿0秒
1507,Sniper,Far Sniper 2,安比尔,2,4,843,2.7,6.0,Auto,25,10,34.0,{},[],{},[None],"{'atk': 0.6, 'base_attack_time': 0.9}",攻击力+60%，攻击范围扩大至整个战场，但攻击间隔略微增大，且在攻击超出原本攻击范围的敌方单位时攻击前摇增大
1507,Sniper,Far Sniper 2,守林人,1,5,917,2.7,0,Auto,26,0,35.0,{},[],{'atk_scale': 1.2},['攻击使用远程武器的敌人时，攻击力提升至120%'],{'atk': 0.4},攻击力+40%，进入隐匿状态（不会成为敌方远程单位的攻击目标）
1507,Sniper,Far Sniper 2,守林人,2,5,917,2.7,0,Auto,50,20,0.0,{},[],{'atk_scale': 1.2},['攻击使用远程武器的敌人时，攻击力提升至120%'],"{'max_cnt': 2.0, 'atk_scale': 2.4}",立即对攻击范围内随机投下2枚炸弹进行轰炸（优先选择有敌人的位置），每颗炸弹对周围所有敌人造成相当于攻击力240%的物理伤害。
1507,Sniper,Shotgun Sniper 2,送葬人,1,5,630,2.3,0,Auto,45,19,31.0,{'atk_scale': 1.5},[None],{'def_penetrate_fixed': 80.0},['攻击时无视目标80的防御力'],"{'atk': 0.5, 'atk_scale': 1.5}",攻击力+50%，攻击时对攻击范围内的所有敌人应用特性加成
1507,Sniper,Shotgun Sniper 2,送葬人,2,5,630,2.3,0,Auto,74,29,17.0,{'atk_scale': 1.5},[None],{'def_penetrate_fixed': 80.0},['攻击时无视目标80的防御力'],{'base_attack_time': -0.7},普通攻击变为二连击，且攻击间隔一定程度缩短
1507,Vanguard,Offensive Vanguard 1,香草,1,3,425,1.05,0,Auto,20,6,10.0,{},[],{'atk': 0.08},['攻击力+8%'],"{'cost': 6.0, 'atk': 0.35}",获得6点部署费用，攻击力+35%
1507,Vanguard,Offensive Vanguard 2,清道夫,1,4,452,1.05,0,Auto,33,10,0.0,{},[],"{'atk': 0.07, 'def': 0.07}",['当周围四格内没有其他友方单位时，攻击力和防御力各+7%<@ba.talpu>（+2%）</>'],{'cost': 9.0},立即获得9点部署费用
1507,Vanguard,Offensive Vanguard 2,清道夫,2,4,452,1.05,0,Auto,34,15,15.0,{},[],"{'atk': 0.07, 'def': 0.07}",['当周围四格内没有其他友方单位时，攻击力和防御力各+7%<@ba.talpu>（+2%）</>'],"{'atk': 0.4, 'cost': 11.0}",立即获得11点部署费用\n攻击力+40%
1507,Vanguard,Offensive Vanguard 2,德克萨斯,1,5,448,1.05,0,Auto,38,14,0.0,{},[],{'cost': 1.0},['编入队伍后，额外获得1点初始部署费用'],{'cost': 12.0},立即获得12点部署费用
1507,Vanguard,Offensive Vanguard 2,德克萨斯,2,5,448,1.05,0,Auto,40,26,0.0,{},[],{'cost': 1.0},['编入队伍后，额外获得1点初始部署费用'],"{'cost': 11.0, 'atk_scale': 1.35, 'stun': 2.0, 'atk': 0.65}",立即获得11点费用；对周围所有敌人造成两次相当于攻击力135%的法术伤害，并令击中目标晕眩2秒
1507,Vanguard,Offensive Vanguard 3,推进之王,1,6,439,1.05,0,Auto,38,14,0.0,{},[],"{'atk': 0.04, 'def': 0.04}","['所有【先锋】职业干员的攻击力和防御力各+4%', None]",{'cost': 12.0},立即获得12点部署费用
1507,Vanguard,Offensive Vanguard 3,推进之王,2,6,439,1.05,0,Auto,11,6,0.0,{},[],"{'atk': 0.04, 'def': 0.04}","['所有【先锋】职业干员的攻击力和防御力各+4%', None]","{'atk_scale': 2.8, 'cost': 3.0, 'ct': 3.0}",下次攻击对四周所有敌人造成相当于攻击力280%的物理伤害，并获得3点部署费用\n可充能3次
1507,Vanguard,Defensive Vanguard 1,芬,1,3,325,1.05,0,Auto,25,6,0.0,{},[],{'cost': -1.0},['自身部署费用-1'],{'cost': 6.0},立即获得6点部署费用
1507,Vanguard,Defensive Vanguard 2,讯使,1,4,332,1.05,0,Auto,33,10,0.0,{},[],"{'cnt': 2.0, 'def': 0.11}",['阻挡两个及以上的敌人时，防御力+11%<@ba.talpu>（+3%）</>'],{'cost': 9.0},立即获得9点部署费用
1507,Vanguard,Defensive Vanguard 2,讯使,2,4,332,1.05,0,Auto,34,14,15.0,{},[],"{'cnt': 2.0, 'def': 0.11}",['阻挡两个及以上的敌人时，防御力+11%<@ba.talpu>（+3%）</>'],"{'blackd_s_2[period].def': 0.5, 'blackd_s_2[period].cost': 1.0, 'blackd_s_2[period].interval': 1.87, 'blackd_s_2[period].trig_cnt': 8.0, 'blackd_s_2[once].cost': 3.0}",立即获得3点部署费用\n技能持续期间内逐渐获得8点部署费用，防御力+50%
1507,Vanguard,Defensive Vanguard 2,凛冬,1,5,346,1.05,0,Auto,38,14,0.0,{},[],{'cost': -1.0},['自身部署费用-1'],{'cost': 12.0},立即获得12点部署费用
1507,Vanguard,Defensive Vanguard 2,凛冬,2,5,346,1.05,0,Auto,39,14,10.0,{},[],{'cost': -1.0},['自身部署费用-1'],"{'value': 11.0, 'atk': 0.45, 'def': 0.45, 'interval': 0.905, 'cost': 1.0}",技能持续时间内逐渐获得11点部署费用\n所有先锋干员攻击力和防御力+45%，并在击杀敌人时额外获得1点部署费用
1507,Vanguard,Supportive Vanguard 2,桃金娘,1,4,418,1.3,0,Auto,25,10,8.0,{},[],{},[None],"{'value': 14.0, 'interval': 0.57, 'cost': 1.0}",停止攻击，持续时间内回复总共14点部署费用
1507,Vanguard,Supportive Vanguard 2,桃金娘,2,4,418,1.3,0,Auto,27,7,16.0,{},[],{},[None],"{'attack@heal_scale': 0.35, 'interval': 1.0, 'value': 16.0, 'cost': 1.0}",停止攻击，持续时间内回复总共16点部署费用，并每秒治疗周围一名友方单位相当于桃金娘攻击力35%的生命
1507,Vanguard,Supportive Vanguard 2,极境,1,5,416,1.3,0,Auto,29,12,8.0,{},[],"{'value': -1.0, 'attack_speed': 10.0}",['在场时，所有【狙击】干员的部署费用-1，且技能开启时所有【狙击】干员的攻击速度+10'],"{'value': 18.0, 'interval': 0.44, 'cost': 1.0}",停止攻击，持续时间内回复总共18点部署费用
1507,Vanguard,Supportive Vanguard 2,极境,2,5,416,1.3,0,Auto,34,10,15.0,{},[],"{'value': -1.0, 'attack_speed': 10.0}",['在场时，所有【狙击】干员的部署费用-1，且技能开启时所有【狙击】干员的攻击速度+10'],"{'max_target': 4.0, 'move_speed': -0.6, 'def': -0.25, 'value': 20.0, 'interval': 0.75, 'cost': 1.0}",停止攻击，逐渐回复总共20点部署费用，并在持续时间内锁定周围至多4个敌人\n被锁定的单位移动速度-60%，防御力-25%，失去隐匿效果
1507,Vanguard,Attack Vanguard 1,翎羽,1,3,516,1.0,0,Auto,45,0,25.0,{'cost': 1.0},[None],{'atk': 0.08},['攻击力+8%'],"{'atk': 0.25, 'attack_speed': 25.0}",攻击力+25%，攻击速度+25
1507,Vanguard,Attack Vanguard 2,红豆,1,4,533,1.0,0,Auto,37,5,25.0,{'cost': 1.0},[None],"{'atk': 0.6, 'prob1': 0.1, 'prob2': 0.3}",['攻击时，10%几率当次攻击的攻击力+60%<@ba.talpu>（+10%）</>。技能中这个几率提高到30%'],{'atk': 0.5},攻击力+50%
1507,Vanguard,Attack Vanguard 2,红豆,2,4,533,1.0,0,Auto,28,5,25.0,{'cost': 1.0},[None],"{'atk': 0.6, 'prob1': 0.1, 'prob2': 0.3}",['攻击时，10%几率当次攻击的攻击力+60%<@ba.talpu>（+10%）</>。技能中这个几率提高到30%'],"{'atk': 1.5, 'base_attack_time': 0.5}",攻击间隔略微增大，攻击力+150%
1507,Vanguard,Attack Vanguard 2,格拉尼,1,5,429,1.0,0,Auto,35,10,40.0,{'cost': 1.0},[None],{'prob': 0.1},['在场时，所有【先锋】职业干员获得10%的物理闪避'],{'def': 0.6},防御力+60%
1507,Vanguard,Attack Vanguard 2,格拉尼,2,5,429,1.0,0,Auto,74,50,30.0,{'cost': 1.0},[None],{'prob': 0.1},['在场时，所有【先锋】职业干员获得10%的物理闪避'],"{'atk': 0.6, 'def': 0.6, 'block_cnt': 1.0}",攻击距离缩短，攻击力和防御力+60%，阻挡数+1，同时攻击阻挡的所有敌人
1507,Vanguard,Attack Vanguard 2,苇草,1,5,508,1.0,0,Auto,39,10,35.0,{'cost': 1.0},[None],{'magic_resistance': 10.0},['法术抗性+10'],"{'atk': 0.34, 'attack_speed': 35.0}",攻击力+34%，攻击速度+35
1507,Vanguard,Attack Vanguard 2,苇草,2,5,508,1.0,0,Auto,38,16,26.0,{'cost': 1.0},[None],{'magic_resistance': 10.0},['法术抗性+10'],"{'atk': 0.6, 'attack@skill.atk_scale': 0.25, 'def': 0.0}",攻击力+60%，每次攻击附加攻击力25%的法术伤害，且击败敌人后部署费用回复+1
1507,Vanguard,Attack Vanguard 3,风笛,1,6,530,1.0,0,Auto,39,10,35.0,{'cost': 1.0},[None],"{'atk_scale': 1.1, 'prob': 0.25}","['每次攻击有25%的概率攻击力提升至110%，且额外攻击一个目标', None]","{'atk': 0.34, 'attack_speed': 35.0}",攻击力+34%，攻击速度+35
1507,Vanguard,Attack Vanguard 3,风笛,2,6,530,1.0,0,Auto,5,0,0.0,{'cost': 1.0},[None],"{'atk_scale': 1.1, 'prob': 0.25}","['每次攻击有25%的概率攻击力提升至110%，且额外攻击一个目标', None]","{'atk_scale': 1.6, 'cnt': 2.0}",下一次的攻击力提升至160%，且额外攻击一次\n可充能2次
1507,Support,Decelerating Support 1,梓兰,1,3,437,1.9,0,Auto,45,0,25.0,{'sluggish': 0.8},[None],{'attack_speed': 9.0},['攻击速度+9'],"{'atk': 0.25, 'attack_speed': 25.0}",攻击力+25%，攻击速度+25
1507,Support,Decelerating Support 2,地灵,1,4,452,1.9,0,Auto,37,5,25.0,{'sluggish': 0.8},[None],{},[None],{'atk': 0.5},攻击力+50%
1507,Support,Decelerating Support 2,地灵,2,4,452,1.9,0,Auto,48,10,25.0,{'sluggish': 0.8},[None],{},[None],"{'interval': 1.6, 'sluggish': 0.8}",停止攻击；攻击范围内的敌方单位每1.6秒受到一次停顿效果
1507,Support,Decelerating Support 2,真理,1,5,463,1.9,0,Auto,44,20,26.0,{'sluggish': 0.8},[None],{},[None],{'base_attack_time': -1.0},攻击间隔大幅度缩短
1507,Support,Decelerating Support 2,真理,2,5,463,1.9,0,Auto,50,20,25.0,{'sluggish': 0.8},[None],{},[None],"{'atk': 0.3, 'attack@max_target': 3.0}",攻击力+30%，攻击范围扩大，额外攻击两个目标
1507,Support,Decelerating Support 2,格劳克斯,1,5,424,1.9,0,Auto,35,12,22.0,{'sluggish': 0.8},[None],{'atk_scale': 1.25},['优先攻击【无人机】单位，且攻击【无人机】时攻击力+25%'],"{'atk': 0.4, 'attack@max_target': 2.0}",攻击力+40%，额外攻击一个目标
1507,Support,Decelerating Support 2,格劳克斯,2,5,424,1.9,0,Auto,34,16,0.0,{'sluggish': 0.8},[None],{'atk_scale': 1.25},['优先攻击【无人机】单位，且攻击【无人机】时攻击力+25%'],"{'atk_scale[drone]': 6.4, 'atk_scale[normal]': 3.2, 'frozen': 4.5, 'stun': 4.5}",向周围发射一道冲击波，击中的所有敌人受到攻击力320%的法术伤害并束缚（无法移动）4秒；如果目标是【无人机】，受到的伤害加倍并将效果改为晕眩
1507,Support,Decelerating Support 3,安洁莉娜,1,6,481,1.9,0,Attack,10,0,30.0,{'sluggish': 0.8},[None],{'attack_speed': 3.0},"['全场友方单位攻速+3', None]",{'atk': 0.8},攻击力+80%\n技能自动开启
1507,Support,Decelerating Support 3,安洁莉娜,2,6,481,1.9,0,Auto,20,6,26.0,{'sluggish': 0.8},[None],{'attack_speed': 3.0},"['全场友方单位攻速+3', None]","{'base_attack_time': 0.15, 'damage_scale': 0.4}",攻击间隔极大幅度缩短，但每次攻击只能造成相当于攻击力40%的法术伤害\n技能未开启时无法普通攻击
1507,Support,Summon Support 2,深海色,1,4,331,1.6,8.0,Auto,34,0,30.0,{},[],{'cnt': 3.0},['可以使用三个触手召唤物来协助作战'],"{'atk': 0.45, 'def': 0.45, 'hp_recovery_per_sec': 50.0}",所有触手攻击力和防御力+45%，每秒恢复50点生命
1507,Support,Summon Support 2,深海色,2,4,331,1.6,8.0,Auto,80,52,43.0,{},[],{'cnt': 3.0},['可以使用三个触手召唤物来协助作战'],{'prob': 0.35},攻击范围扩大，攻击范围内的友方单位获得35%的物理闪避
1507,Support,Summon Support 2,梅尔,1,5,387,1.6,0,Passive,0,0,0.0,{},[],{'cnt': 4.0},['可以使用4个机械水獭召唤物。攻击机械水獭的敌人攻击速度-25'],{'prob': 0.25},所有机械水獭获得25%的物理和法术闪避
1507,Support,Summon Support 2,梅尔,2,5,387,1.6,0,Auto,34,0,0.0,{},[],{'cnt': 4.0},['可以使用4个机械水獭召唤物。攻击机械水獭的敌人攻击速度-25'],"{'atk_scale': 4.5, 'stun': 1.0}",立即引爆所有配置的机械水獭，爆炸时对周围敌人造成相当于梅尔攻击力450%的法术伤害，并使所有命中目标晕眩1秒\n被引爆的机械水獭会被回收
1507,Support,Summon Support 3,麦哲伦,1,6,405,1.6,0,Auto,30,16,15.0,{},[],{'cnt': 4.0},"['可以使用4个不阻挡敌人的无人机（最多同时部署3个），功能随技能选择而改变', '无人机在部署后的12秒内处于隐匿状态（不会成为敌方远程单位的攻击目标）']","{'attack@interval': 3.0, 'attack@frozen_duration': 2.2, 'attack@sluggish': 0.9}",被动效果：使自身和无人机攻击范围内的敌方单位每3秒停顿0秒\n主动开启：停顿变为束缚2秒，技能结束时回收所有无人机
1507,Support,Summon Support 3,麦哲伦,2,6,405,1.6,0,Auto,44,25,15.0,{},[],{'cnt': 4.0},"['可以使用4个不阻挡敌人的无人机（最多同时部署3个），功能随技能选择而改变', '无人机在部署后的12秒内处于隐匿状态（不会成为敌方远程单位的攻击目标）']",{'attack_speed': 100.0},被动效果：无人机可以部署在近战位，进行单体法术攻击\n主动开启：麦哲伦和她的无人机攻击速度+100，无人机变为群体攻击，技能结束时回收所有无人机
1507,Support,Debuff Support 2,初雪,1,5,398,1.6,0,Auto,40,20,16.0,{},[],"{'hp_ratio': 0.4, 'damage_scale': 1.15}","['攻击范围内的敌人生命少于40%时，令其获得【脆弱】（受到伤害提高15%）（同类效果取最高）', None]","{'attack_speed': -50.0, 'attack@max_target': 2.0}",同时攻击2个目标，攻击范围内所有敌人攻击速度-50
